"","nodesize","ntree","maxit","mtry","cutoff","RMSE_train","TPR_train","TNR_train","PPV_train","NPV_train","ACC_train","BALACC_train","F1_train","F2_train","RMSE_tune","TPR_tune","TNR_tune","PPV_tune","NPV_tune","ACC_tune","BALACC_tune","F1_tune","F2_tune"
"254",4,40,10,1,0.25,0.00484652665589661,0.990353697749196,1,1,0.990353697749196,0.995153473344103,0.995176848874598,0.995153473344103,0.995153473344103,0.439490445859873,0.554794520547945,0.636363636363636,0.952941176470588,0.0972222222222222,0.560509554140127,0.595579078455791,0.701298701298701,0.168674698795181
"255",4,40,10,1,0.3,0,1,1,1,1,1,1,1,1,0.273885350318471,0.753424657534247,0.363636363636364,0.94017094017094,0.1,0.726114649681529,0.558530510585305,0.836501901140684,0.156862745098039
"256",4,40,10,1,0.35,0.000403877221324717,0.9991961414791,1,1,0.99918896999189,0.999596122778675,0.99959807073955,0.999597909127463,0.999594320486815,0.146496815286624,0.897260273972603,0.272727272727273,0.942446043165468,0.166666666666667,0.853503184713376,0.584993773349938,0.919298245614035,0.206896551724138
"257",4,40,10,1,0.4,0,1,1,1,1,1,1,1,1,0.0955414012738854,0.958904109589041,0.181818181818182,0.939597315436242,0.25,0.904458598726115,0.570361145703611,0.949152542372881,0.210526315789474
"258",4,40,10,1,0.45,0,1,1,1,1,1,1,1,1,0.0700636942675159,0.993150684931507,0.0909090909090909,0.935483870967742,0.5,0.929936305732484,0.542029887920299,0.963455149501661,0.153846153846154
"259",4,40,10,1,0.5,0,1,1,1,1,1,1,1,1,0.0700636942675159,0.993150684931507,0.0909090909090909,0.935483870967742,0.5,0.929936305732484,0.542029887920299,0.963455149501661,0.153846153846154
"260",4,40,10,4,0.2,0.00888529886914378,0.982315112540193,1,1,0.982456140350877,0.991114701130856,0.991157556270096,0.991078669910787,0.991150442477876,0.407643312101911,0.582191780821918,0.727272727272727,0.965909090909091,0.115942028985507,0.592356687898089,0.654732254047323,0.726495726495727,0.2
"261",4,40,10,4,0.25,0.00121163166397415,0.997588424437299,1,1,0.997570850202429,0.998788368336026,0.99879421221865,0.998792756539235,0.99878394811512,0.254777070063694,0.76027397260274,0.545454545454545,0.956896551724138,0.146341463414634,0.745222929936306,0.652864259028643,0.847328244274809,0.230769230769231
"262",4,40,10,4,0.3,0,1,1,1,1,1,1,1,1,0.21656050955414,0.821917808219178,0.272727272727273,0.9375,0.103448275862069,0.78343949044586,0.547322540473225,0.875912408759124,0.15
"263",4,40,10,4,0.35,0,1,1,1,1,1,1,1,1,0.133757961783439,0.910958904109589,0.272727272727273,0.943262411347518,0.1875,0.866242038216561,0.591843088418431,0.926829268292683,0.222222222222222
"264",4,40,10,4,0.4,0,1,1,1,1,1,1,1,1,0.089171974522293,0.965753424657534,0.181818181818182,0.94,0.285714285714286,0.910828025477707,0.573785803237858,0.952702702702703,0.222222222222222
"265",4,40,10,4,0.45,0.000403877221324717,0.9991961414791,1,1,0.99918896999189,0.999596122778675,0.99959807073955,0.999597909127463,0.999594320486815,0.089171974522293,0.979452054794521,0,0.928571428571429,0,0.910828025477707,0.48972602739726,0.953333333333333,NA
"266",4,40,10,4,0.5,0,1,1,1,1,1,1,1,1,0.0636942675159236,1,0.0909090909090909,0.935897435897436,1,0.936305732484076,0.545454545454545,0.966887417218543,0.166666666666667
"267",4,40,10,10,0.2,0.00444264943457189,0.991157556270096,1,1,0.991150442477876,0.995557350565428,0.995578778135048,0.995559144125959,0.995555555555556,0.388535031847134,0.589041095890411,0.909090909090909,0.988505747126437,0.142857142857143,0.611464968152866,0.74906600249066,0.738197424892704,0.246913580246914
"268",4,40,10,10,0.25,0.0024232633279483,0.995176848874598,1,1,0.995153473344103,0.997576736672052,0.997588424437299,0.997582594681708,0.997570850202429,0.261146496815287,0.753424657534247,0.545454545454545,0.956521739130435,0.142857142857143,0.738853503184713,0.649439601494396,0.842911877394636,0.226415094339623
"269",4,40,10,10,0.3,0.000403877221324717,0.9991961414791,1,1,0.99918896999189,0.999596122778675,0.99959807073955,0.999597909127463,0.999594320486815,0.203821656050955,0.828767123287671,0.363636363636364,0.9453125,0.137931034482759,0.796178343949045,0.596201743462017,0.883211678832117,0.2
"270",4,40,10,10,0.35,0,1,1,1,1,1,1,1,1,0.127388535031847,0.910958904109589,0.363636363636364,0.95,0.235294117647059,0.872611464968153,0.637297633872976,0.93006993006993,0.285714285714286
"271",4,40,10,10,0.4,0,1,1,1,1,1,1,1,1,0.133757961783439,0.917808219178082,0.181818181818182,0.937062937062937,0.142857142857143,0.866242038216561,0.549813200498132,0.927335640138408,0.16
"272",4,40,10,10,0.45,0,1,1,1,1,1,1,1,1,0.0955414012738854,0.965753424657534,0.0909090909090909,0.933774834437086,0.166666666666667,0.904458598726115,0.528331257783313,0.94949494949495,0.117647058823529
"273",4,40,10,10,0.5,0,1,1,1,1,1,1,1,1,0.089171974522293,0.979452054794521,0,0.928571428571429,0,0.910828025477707,0.48972602739726,0.953333333333333,NA
"274",4,40,10,40,0.2,0.0117124394184168,0.976688102893891,1,1,0.977002379064235,0.988287560581583,0.988344051446945,0.98820658804392,0.988367428800642,0.407643312101911,0.575342465753425,0.818181818181818,0.976744186046512,0.126760563380282,0.592356687898089,0.696762141967621,0.724137931034483,0.219512195121951
"275",4,40,10,40,0.25,0.000807754442649435,0.998392282958199,1,1,0.99837925445705,0.999192245557351,0.9991961414791,0.999195494770716,0.99918896999189,0.235668789808917,0.780821917808219,0.545454545454545,0.957983193277311,0.157894736842105,0.764331210191083,0.663138231631382,0.860377358490566,0.244897959183673
"276",4,40,10,40,0.3,0.000403877221324717,0.9991961414791,1,1,0.99918896999189,0.999596122778675,0.99959807073955,0.999597909127463,0.999594320486815,0.191082802547771,0.842465753424658,0.363636363636364,0.946153846153846,0.148148148148148,0.808917197452229,0.603051058530511,0.891304347826087,0.210526315789474
"277",4,40,10,40,0.35,0,1,1,1,1,1,1,1,1,0.114649681528662,0.924657534246575,0.363636363636364,0.950704225352113,0.266666666666667,0.885350318471338,0.64414694894147,0.9375,0.307692307692308
"278",4,40,10,40,0.4,0,1,1,1,1,1,1,1,1,0.121019108280255,0.931506849315068,0.181818181818182,0.937931034482759,0.166666666666667,0.878980891719745,0.556662515566625,0.934707903780069,0.173913043478261
"279",4,40,10,40,0.45,0,1,1,1,1,1,1,1,1,0.089171974522293,0.972602739726027,0.0909090909090909,0.934210526315789,0.2,0.910828025477707,0.531755915317559,0.953020134228188,0.125
"280",4,40,10,40,0.5,0,1,1,1,1,1,1,1,1,0.0764331210191083,0.979452054794521,0.181818181818182,0.940789473684211,0.4,0.923566878980892,0.580635118306351,0.959731543624161,0.25
"281",4,40,10,100,0.2,0.00848142164781906,0.983118971061093,1,1,0.983240223463687,0.991518578352181,0.991559485530547,0.991487636805837,0.991549295774648,0.318471337579618,0.678082191780822,0.727272727272727,0.970588235294118,0.145454545454545,0.681528662420382,0.702677459526775,0.798387096774194,0.242424242424242
"282",4,40,10,100,0.25,0.0024232633279483,0.995176848874598,1,1,0.995153473344103,0.997576736672052,0.997588424437299,0.997582594681708,0.997570850202429,0.203821656050955,0.801369863013699,0.727272727272727,0.975,0.216216216216216,0.796178343949045,0.764321295143213,0.879699248120301,0.333333333333333
"283",4,40,10,100,0.3,0.00121163166397415,0.997588424437299,1,1,0.997570850202429,0.998788368336026,0.99879421221865,0.998792756539235,0.99878394811512,0.152866242038217,0.883561643835616,0.363636363636364,0.948529411764706,0.19047619047619,0.847133757961783,0.62359900373599,0.914893617021277,0.25
"284",4,40,10,100,0.35,0,1,1,1,1,1,1,1,1,0.152866242038217,0.897260273972603,0.181818181818182,0.935714285714286,0.117647058823529,0.847133757961783,0.539539227895392,0.916083916083916,0.142857142857143
"285",4,40,10,100,0.4,0,1,1,1,1,1,1,1,1,0.114649681528662,0.938356164383562,0.181818181818182,0.938356164383562,0.181818181818182,0.885350318471338,0.560087173100872,0.938356164383562,0.181818181818182
"286",4,40,10,100,0.45,0,1,1,1,1,1,1,1,1,0.0955414012738854,0.965753424657534,0.0909090909090909,0.933774834437086,0.166666666666667,0.904458598726115,0.528331257783313,0.94949494949495,0.117647058823529
"287",4,40,10,100,0.5,0,1,1,1,1,1,1,1,1,0.0828025477707006,0.979452054794521,0.0909090909090909,0.934640522875817,0.25,0.917197452229299,0.535180572851806,0.956521739130435,0.133333333333333
"288",4,40,10,400,0.2,0.0153473344103393,0.969453376205788,1,1,0.97007874015748,0.984652665589661,0.984726688102894,0.984489795918367,0.984812150279776,0.318471337579618,0.684931506849315,0.636363636363636,0.961538461538462,0.132075471698113,0.681528662420382,0.660647571606476,0.8,0.21875
"289",4,40,10,400,0.25,0.00444264943457189,0.991157556270096,1,1,0.991150442477876,0.995557350565428,0.995578778135048,0.995559144125959,0.995555555555556,0.21656050955414,0.794520547945205,0.636363636363636,0.966666666666667,0.189189189189189,0.78343949044586,0.715442092154421,0.87218045112782,0.291666666666667
"290",4,40,10,400,0.3,0.00161550888529887,0.996784565916399,1,1,0.996763754045307,0.998384491114701,0.998392282958199,0.998389694041868,0.99837925445705,0.121019108280255,0.897260273972603,0.636363636363636,0.97037037037037,0.318181818181818,0.878980891719745,0.76681195516812,0.932384341637011,0.424242424242424
"291",4,40,10,400,0.35,0.000807754442649435,0.998392282958199,1,1,0.99837925445705,0.999192245557351,0.9991961414791,0.999195494770716,0.99918896999189,0.140127388535032,0.89041095890411,0.454545454545455,0.955882352941177,0.238095238095238,0.859872611464968,0.672478206724782,0.921985815602837,0.3125
"292",4,40,10,400,0.4,0,1,1,1,1,1,1,1,1,0.10828025477707,0.938356164383562,0.272727272727273,0.944827586206897,0.25,0.89171974522293,0.605541718555417,0.941580756013746,0.260869565217391
"293",4,40,10,400,0.45,0,1,1,1,1,1,1,1,1,0.114649681528662,0.945205479452055,0.0909090909090909,0.932432432432432,0.111111111111111,0.885350318471338,0.518057285180573,0.938775510204082,0.1
"294",4,40,10,400,0.5,0,1,1,1,1,1,1,1,1,0.10828025477707,0.952054794520548,0.0909090909090909,0.932885906040268,0.125,0.89171974522293,0.521481942714819,0.942372881355932,0.105263157894737
"295",4,100,10,1,0.2,0.00686591276252019,0.986334405144695,1,1,0.986389111289031,0.99313408723748,0.993167202572347,0.993120194253339,0.993147924224103,0.643312101910828,0.308219178082192,1,1,0.0982142857142857,0.356687898089172,0.654109589041096,0.471204188481675,0.178861788617886
"296",4,100,10,1,0.25,0.000807754442649435,0.998392282958199,1,1,0.99837925445705,0.999192245557351,0.9991961414791,0.999195494770716,0.99918896999189,0.426751592356688,0.554794520547945,0.818181818181818,0.975903614457831,0.121621621621622,0.573248407643312,0.686488169364882,0.707423580786026,0.211764705882353
"297",4,100,10,1,0.3,0,1,1,1,1,1,1,1,1,0.191082802547771,0.835616438356164,0.454545454545455,0.953125,0.172413793103448,0.808917197452229,0.645080946450809,0.89051094890511,0.25
"298",4,100,10,1,0.35,0,1,1,1,1,1,1,1,1,0.133757961783439,0.924657534246575,0.0909090909090909,0.931034482758621,0.0833333333333333,0.866242038216561,0.507783312577833,0.927835051546392,0.0869565217391304
"299",4,100,10,1,0.4,0,1,1,1,1,1,1,1,1,0.0955414012738854,0.965753424657534,0.0909090909090909,0.933774834437086,0.166666666666667,0.904458598726115,0.528331257783313,0.94949494949495,0.117647058823529
"300",4,100,10,1,0.45,0,1,1,1,1,1,1,1,1,0.0700636942675159,0.993150684931507,0.0909090909090909,0.935483870967742,0.5,0.929936305732484,0.542029887920299,0.963455149501661,0.153846153846154
"301",4,100,10,1,0.5,0,1,1,1,1,1,1,1,1,0.0764331210191083,0.993150684931507,0,0.92948717948718,0,0.923566878980892,0.496575342465753,0.960264900662252,NA
"302",4,100,10,4,0.2,0.0024232633279483,0.995176848874598,1,1,0.995153473344103,0.997576736672052,0.997588424437299,0.997582594681708,0.997570850202429,0.471337579617834,0.506849315068493,0.818181818181818,0.973684210526316,0.111111111111111,0.528662420382166,0.662515566625156,0.666666666666667,0.195652173913043
"303",4,100,10,4,0.25,0.000403877221324717,0.9991961414791,1,1,0.99918896999189,0.999596122778675,0.99959807073955,0.999597909127463,0.999594320486815,0.254777070063694,0.73972602739726,0.818181818181818,0.981818181818182,0.191489361702128,0.745222929936306,0.778953922789539,0.84375,0.310344827586207
"304",4,100,10,4,0.3,0,1,1,1,1,1,1,1,1,0.21656050955414,0.821917808219178,0.272727272727273,0.9375,0.103448275862069,0.78343949044586,0.547322540473225,0.875912408759124,0.15
"305",4,100,10,4,0.35,0,1,1,1,1,1,1,1,1,0.140127388535032,0.904109589041096,0.272727272727273,0.942857142857143,0.176470588235294,0.859872611464968,0.588418430884184,0.923076923076923,0.214285714285714
"306",4,100,10,4,0.4,0,1,1,1,1,1,1,1,1,0.101910828025478,0.952054794520548,0.181818181818182,0.939189189189189,0.222222222222222,0.898089171974522,0.566936488169365,0.945578231292517,0.2
"307",4,100,10,4,0.45,0,1,1,1,1,1,1,1,1,0.0764331210191083,0.986301369863014,0.0909090909090909,0.935064935064935,0.333333333333333,0.923566878980892,0.538605230386052,0.96,0.142857142857143
"308",4,100,10,4,0.5,0,1,1,1,1,1,1,1,1,0.0700636942675159,0.993150684931507,0.0909090909090909,0.935483870967742,0.5,0.929936305732484,0.542029887920299,0.963455149501661,0.153846153846154
"309",4,100,10,10,0.2,0.00161550888529887,0.996784565916399,1,1,0.996763754045307,0.998384491114701,0.998392282958199,0.998389694041868,0.99837925445705,0.445859872611465,0.534246575342466,0.818181818181818,0.975,0.116883116883117,0.554140127388535,0.676214196762142,0.690265486725664,0.204545454545455
"310",4,100,10,10,0.25,0.000403877221324717,0.9991961414791,1,1,0.99918896999189,0.999596122778675,0.99959807073955,0.999597909127463,0.999594320486815,0.305732484076433,0.712328767123288,0.454545454545455,0.945454545454545,0.106382978723404,0.694267515923567,0.583437110834371,0.8125,0.172413793103448
"311",4,100,10,10,0.3,0,1,1,1,1,1,1,1,1,0.197452229299363,0.842465753424658,0.272727272727273,0.938931297709924,0.115384615384615,0.802547770700637,0.557596513075965,0.888086642599278,0.162162162162162
"312",4,100,10,10,0.35,0,1,1,1,1,1,1,1,1,0.127388535031847,0.917808219178082,0.272727272727273,0.943661971830986,0.2,0.872611464968153,0.595267745952677,0.930555555555556,0.230769230769231
"313",4,100,10,10,0.4,0,1,1,1,1,1,1,1,1,0.0955414012738854,0.965753424657534,0.0909090909090909,0.933774834437086,0.166666666666667,0.904458598726115,0.528331257783313,0.94949494949495,0.117647058823529
"314",4,100,10,10,0.45,0,1,1,1,1,1,1,1,1,0.089171974522293,0.972602739726027,0.0909090909090909,0.934210526315789,0.2,0.910828025477707,0.531755915317559,0.953020134228188,0.125
"315",4,100,10,10,0.5,0,1,1,1,1,1,1,1,1,0.0700636942675159,0.993150684931507,0.0909090909090909,0.935483870967742,0.5,0.929936305732484,0.542029887920299,0.963455149501661,0.153846153846154
"316",4,100,10,40,0.2,0.00363489499192246,0.992765273311897,1,1,0.992747784045125,0.996365105008078,0.996382636655949,0.99636950383219,0.996360695511524,0.356687898089172,0.63013698630137,0.818181818181818,0.978723404255319,0.142857142857143,0.643312101910828,0.724159402241594,0.766666666666667,0.243243243243243
"317",4,100,10,40,0.25,0.00121163166397415,0.997588424437299,1,1,0.997570850202429,0.998788368336026,0.99879421221865,0.998792756539235,0.99878394811512,0.280254777070064,0.726027397260274,0.636363636363636,0.963636363636364,0.148936170212766,0.719745222929936,0.681195516811955,0.828125,0.241379310344828
"318",4,100,10,40,0.3,0,1,1,1,1,1,1,1,1,0.159235668789809,0.856164383561644,0.636363636363636,0.968992248062015,0.25,0.840764331210191,0.74626400996264,0.909090909090909,0.358974358974359
"319",4,100,10,40,0.35,0,1,1,1,1,1,1,1,1,0.114649681528662,0.931506849315068,0.272727272727273,0.944444444444444,0.230769230769231,0.885350318471338,0.602117061021171,0.937931034482759,0.25
"320",4,100,10,40,0.4,0,1,1,1,1,1,1,1,1,0.089171974522293,0.965753424657534,0.181818181818182,0.94,0.285714285714286,0.910828025477707,0.573785803237858,0.952702702702703,0.222222222222222
"321",4,100,10,40,0.45,0,1,1,1,1,1,1,1,1,0.0955414012738854,0.965753424657534,0.0909090909090909,0.933774834437086,0.166666666666667,0.904458598726115,0.528331257783313,0.94949494949495,0.117647058823529
"322",4,100,10,40,0.5,0,1,1,1,1,1,1,1,1,0.089171974522293,0.972602739726027,0.0909090909090909,0.934210526315789,0.2,0.910828025477707,0.531755915317559,0.953020134228188,0.125
"323",4,100,10,100,0.2,0.00767366720516963,0.984726688102894,1,1,0.984812150279776,0.99232633279483,0.992363344051447,0.992304576751721,0.992347966169956,0.343949044585987,0.643835616438356,0.818181818181818,0.979166666666667,0.147540983606557,0.656050955414013,0.731008717310087,0.776859504132231,0.25
"324",4,100,10,100,0.25,0.000403877221324717,0.9991961414791,1,1,0.99918896999189,0.999596122778675,0.99959807073955,0.999597909127463,0.999594320486815,0.229299363057325,0.787671232876712,0.545454545454545,0.958333333333333,0.162162162162162,0.770700636942675,0.666562889165629,0.864661654135338,0.25
"325",4,100,10,100,0.3,0,1,1,1,1,1,1,1,1,0.152866242038217,0.876712328767123,0.454545454545455,0.955223880597015,0.217391304347826,0.847133757961783,0.665628891656289,0.914285714285714,0.294117647058824
"326",4,100,10,100,0.35,0,1,1,1,1,1,1,1,1,0.114649681528662,0.924657534246575,0.363636363636364,0.950704225352113,0.266666666666667,0.885350318471338,0.64414694894147,0.9375,0.307692307692308
"327",4,100,10,100,0.4,0,1,1,1,1,1,1,1,1,0.101910828025478,0.958904109589041,0.0909090909090909,0.933333333333333,0.142857142857143,0.898089171974522,0.524906600249066,0.945945945945946,0.111111111111111
"328",4,100,10,100,0.45,0,1,1,1,1,1,1,1,1,0.10828025477707,0.952054794520548,0.0909090909090909,0.932885906040268,0.125,0.89171974522293,0.521481942714819,0.942372881355932,0.105263157894737
"329",4,100,10,100,0.5,0,1,1,1,1,1,1,1,1,0.089171974522293,0.972602739726027,0.0909090909090909,0.934210526315789,0.2,0.910828025477707,0.531755915317559,0.953020134228188,0.125
"330",4,100,10,400,0.2,0.0125201938610662,0.97508038585209,1,1,0.975455265241489,0.987479806138934,0.987540192926045,0.987382987382987,0.987575150300601,0.312101910828025,0.691780821917808,0.636363636363636,0.961904761904762,0.134615384615385,0.687898089171974,0.664072229140722,0.804780876494024,0.222222222222222
"331",4,100,10,400,0.25,0.00363489499192246,0.992765273311897,1,1,0.992747784045125,0.996365105008078,0.996382636655949,0.99636950383219,0.996360695511524,0.197452229299363,0.815068493150685,0.636363636363636,0.967479674796748,0.205882352941176,0.802547770700637,0.725716064757161,0.884758364312268,0.311111111111111
"332",4,100,10,400,0.3,0.000403877221324717,0.9991961414791,1,1,0.99918896999189,0.999596122778675,0.99959807073955,0.999597909127463,0.999594320486815,0.140127388535032,0.883561643835616,0.545454545454545,0.962686567164179,0.260869565217391,0.859872611464968,0.714508094645081,0.921428571428571,0.352941176470588
"333",4,100,10,400,0.35,0.000403877221324717,0.9991961414791,1,1,0.99918896999189,0.999596122778675,0.99959807073955,0.999597909127463,0.999594320486815,0.127388535031847,0.910958904109589,0.363636363636364,0.95,0.235294117647059,0.872611464968153,0.637297633872976,0.93006993006993,0.285714285714286
"334",4,100,10,400,0.4,0,1,1,1,1,1,1,1,1,0.10828025477707,0.952054794520548,0.0909090909090909,0.932885906040268,0.125,0.89171974522293,0.521481942714819,0.942372881355932,0.105263157894737
"335",4,100,10,400,0.45,0,1,1,1,1,1,1,1,1,0.10828025477707,0.952054794520548,0.0909090909090909,0.932885906040268,0.125,0.89171974522293,0.521481942714819,0.942372881355932,0.105263157894737
"336",4,100,10,400,0.5,0,1,1,1,1,1,1,1,1,0.089171974522293,0.972602739726027,0.0909090909090909,0.934210526315789,0.2,0.910828025477707,0.531755915317559,0.953020134228188,0.125
"337",4,400,10,1,0.2,0.00161550888529887,0.996784565916399,1,1,0.996763754045307,0.998384491114701,0.998392282958199,0.998389694041868,0.99837925445705,0.64968152866242,0.308219178082192,0.909090909090909,0.978260869565217,0.0900900900900901,0.35031847133758,0.60865504358655,0.46875,0.163934426229508
"338",4,400,10,1,0.25,0,1,1,1,1,1,1,1,1,0.388535031847134,0.595890410958904,0.818181818181818,0.97752808988764,0.132352941176471,0.611464968152866,0.707036114570361,0.740425531914894,0.227848101265823
"339",4,400,10,1,0.3,0,1,1,1,1,1,1,1,1,0.222929936305732,0.801369863013699,0.454545454545455,0.951219512195122,0.147058823529412,0.777070063694268,0.627957658779577,0.869888475836431,0.222222222222222
"340",4,400,10,1,0.35,0,1,1,1,1,1,1,1,1,0.114649681528662,0.945205479452055,0.0909090909090909,0.932432432432432,0.111111111111111,0.885350318471338,0.518057285180573,0.938775510204082,0.1
"341",4,400,10,1,0.4,0,1,1,1,1,1,1,1,1,0.0764331210191083,0.986301369863014,0.0909090909090909,0.935064935064935,0.333333333333333,0.923566878980892,0.538605230386052,0.96,0.142857142857143
"342",4,400,10,1,0.45,0,1,1,1,1,1,1,1,1,0.0700636942675159,0.993150684931507,0.0909090909090909,0.935483870967742,0.5,0.929936305732484,0.542029887920299,0.963455149501661,0.153846153846154
"343",4,400,10,1,0.5,0,1,1,1,1,1,1,1,1,0.0764331210191083,0.993150684931507,0,0.92948717948718,0,0.923566878980892,0.496575342465753,0.960264900662252,NA
"344",4,400,10,4,0.2,0.000807754442649435,0.998392282958199,1,1,0.99837925445705,0.999192245557351,0.9991961414791,0.999195494770716,0.99918896999189,0.490445859872611,0.479452054794521,0.909090909090909,0.985915492957746,0.116279069767442,0.509554140127389,0.694271481942715,0.645161290322581,0.206185567010309
"345",4,400,10,4,0.25,0,1,1,1,1,1,1,1,1,0.343949044585987,0.664383561643836,0.545454545454545,0.950980392156863,0.109090909090909,0.656050955414013,0.604919053549191,0.782258064516129,0.181818181818182
"346",4,400,10,4,0.3,0,1,1,1,1,1,1,1,1,0.191082802547771,0.842465753424658,0.363636363636364,0.946153846153846,0.148148148148148,0.808917197452229,0.603051058530511,0.891304347826087,0.210526315789474
"347",4,400,10,4,0.35,0,1,1,1,1,1,1,1,1,0.121019108280255,0.931506849315068,0.181818181818182,0.937931034482759,0.166666666666667,0.878980891719745,0.556662515566625,0.934707903780069,0.173913043478261
"348",4,400,10,4,0.4,0,1,1,1,1,1,1,1,1,0.089171974522293,0.972602739726027,0.0909090909090909,0.934210526315789,0.2,0.910828025477707,0.531755915317559,0.953020134228188,0.125
"349",4,400,10,4,0.45,0,1,1,1,1,1,1,1,1,0.0700636942675159,0.993150684931507,0.0909090909090909,0.935483870967742,0.5,0.929936305732484,0.542029887920299,0.963455149501661,0.153846153846154
"350",4,400,10,4,0.5,0,1,1,1,1,1,1,1,1,0.0636942675159236,1,0.0909090909090909,0.935897435897436,1,0.936305732484076,0.545454545454545,0.966887417218543,0.166666666666667
"351",4,400,10,10,0.2,0.000807754442649435,0.998392282958199,1,1,0.99837925445705,0.999192245557351,0.9991961414791,0.999195494770716,0.99918896999189,0.414012738853503,0.568493150684932,0.818181818181818,0.976470588235294,0.125,0.585987261146497,0.693337484433375,0.718614718614719,0.216867469879518
"352",4,400,10,10,0.25,0,1,1,1,1,1,1,1,1,0.261146496815287,0.746575342465753,0.636363636363636,0.964601769911504,0.159090909090909,0.738853503184713,0.691469489414695,0.841698841698842,0.254545454545455
"353",4,400,10,10,0.3,0,1,1,1,1,1,1,1,1,0.159235668789809,0.876712328767123,0.363636363636364,0.948148148148148,0.181818181818182,0.840764331210191,0.620174346201743,0.911032028469751,0.242424242424242
"354",4,400,10,10,0.35,0,1,1,1,1,1,1,1,1,0.114649681528662,0.931506849315068,0.272727272727273,0.944444444444444,0.230769230769231,0.885350318471338,0.602117061021171,0.937931034482759,0.25
"355",4,400,10,10,0.4,0,1,1,1,1,1,1,1,1,0.0955414012738854,0.965753424657534,0.0909090909090909,0.933774834437086,0.166666666666667,0.904458598726115,0.528331257783313,0.94949494949495,0.117647058823529
"356",4,400,10,10,0.45,0,1,1,1,1,1,1,1,1,0.0828025477707006,0.979452054794521,0.0909090909090909,0.934640522875817,0.25,0.917197452229299,0.535180572851806,0.956521739130435,0.133333333333333
"357",4,400,10,10,0.5,0,1,1,1,1,1,1,1,1,0.0700636942675159,0.993150684931507,0.0909090909090909,0.935483870967742,0.5,0.929936305732484,0.542029887920299,0.963455149501661,0.153846153846154
"358",4,400,10,40,0.2,0.000807754442649435,0.998392282958199,1,1,0.99837925445705,0.999192245557351,0.9991961414791,0.999195494770716,0.99918896999189,0.382165605095541,0.60958904109589,0.727272727272727,0.967391304347826,0.123076923076923,0.617834394904459,0.668430884184309,0.747899159663866,0.210526315789474
"359",4,400,10,40,0.25,0.000403877221324717,0.9991961414791,1,1,0.99918896999189,0.999596122778675,0.99959807073955,0.999597909127463,0.999594320486815,0.210191082802548,0.794520547945205,0.727272727272727,0.974789915966387,0.210526315789474,0.789808917197452,0.760896637608966,0.875471698113207,0.326530612244898
"360",4,400,10,40,0.3,0,1,1,1,1,1,1,1,1,0.127388535031847,0.904109589041096,0.454545454545455,0.956521739130435,0.263157894736842,0.872611464968153,0.679327521793275,0.929577464788732,0.333333333333333
"361",4,400,10,40,0.35,0,1,1,1,1,1,1,1,1,0.114649681528662,0.931506849315068,0.272727272727273,0.944444444444444,0.230769230769231,0.885350318471338,0.602117061021171,0.937931034482759,0.25
"362",4,400,10,40,0.4,0,1,1,1,1,1,1,1,1,0.101910828025478,0.958904109589041,0.0909090909090909,0.933333333333333,0.142857142857143,0.898089171974522,0.524906600249066,0.945945945945946,0.111111111111111
"363",4,400,10,40,0.45,0,1,1,1,1,1,1,1,1,0.0828025477707006,0.979452054794521,0.0909090909090909,0.934640522875817,0.25,0.917197452229299,0.535180572851806,0.956521739130435,0.133333333333333
"364",4,400,10,40,0.5,0,1,1,1,1,1,1,1,1,0.0764331210191083,0.986301369863014,0.0909090909090909,0.935064935064935,0.333333333333333,0.923566878980892,0.538605230386052,0.96,0.142857142857143
"365",4,400,10,100,0.2,0.00323101777059774,0.993569131832797,1,1,0.993548387096774,0.996768982229402,0.996784565916399,0.996774193548387,0.996763754045307,0.312101910828025,0.678082191780822,0.818181818181818,0.98019801980198,0.160714285714286,0.687898089171974,0.74813200498132,0.801619433198381,0.268656716417911
"366",4,400,10,100,0.25,0,1,1,1,1,1,1,1,1,0.210191082802548,0.801369863013699,0.636363636363636,0.966942148760331,0.194444444444444,0.789808917197452,0.718866749688667,0.876404494382023,0.297872340425532
"367",4,400,10,100,0.3,0,1,1,1,1,1,1,1,1,0.133757961783439,0.897260273972603,0.454545454545455,0.956204379562044,0.25,0.866242038216561,0.675902864259029,0.925795053003534,0.32258064516129
"368",4,400,10,100,0.35,0,1,1,1,1,1,1,1,1,0.101910828025478,0.938356164383562,0.363636363636364,0.951388888888889,0.307692307692308,0.898089171974522,0.650996264009963,0.944827586206897,0.333333333333333
"369",4,400,10,100,0.4,0,1,1,1,1,1,1,1,1,0.101910828025478,0.952054794520548,0.181818181818182,0.939189189189189,0.222222222222222,0.898089171974522,0.566936488169365,0.945578231292517,0.2
"370",4,400,10,100,0.45,0,1,1,1,1,1,1,1,1,0.101910828025478,0.958904109589041,0.0909090909090909,0.933333333333333,0.142857142857143,0.898089171974522,0.524906600249066,0.945945945945946,0.111111111111111
"371",4,400,10,100,0.5,0,1,1,1,1,1,1,1,1,0.0828025477707006,0.979452054794521,0.0909090909090909,0.934640522875817,0.25,0.917197452229299,0.535180572851806,0.956521739130435,0.133333333333333
"372",4,400,10,400,0.2,0.00767366720516963,0.984726688102894,1,1,0.984812150279776,0.99232633279483,0.992363344051447,0.992304576751721,0.992347966169956,0.318471337579618,0.684931506849315,0.636363636363636,0.961538461538462,0.132075471698113,0.681528662420382,0.660647571606476,0.8,0.21875
